"Molenaar R.J., Vreman S., Hakze-van der Honing R.W., Zwart R., de Rond J., Weesendorp E., Smit L.A.M., Koopmans M., Bouwstra R., Stegeman A., van der Poel W.H.M.","35074601100;57201418540;6506794624;57196537729;57218113470;24437155000;7005720156;7006736989;16205277500;7003866332;7004316448;","Clinical and Pathological Findings in SARS-CoV-2 Disease Outbreaks in Farmed Mink (Neovison vison)",2020,"Veterinary Pathology",,,,"","",,,"10.1177/0300985820943535","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087937563&doi=10.1177%2f0300985820943535&partnerID=40&md5=b84082647873da360967510f8463fb66","SARS-CoV-2, the causative agent of COVID-19, caused respiratory disease outbreaks with increased mortality in 4 mink farms in the Netherlands. The most striking postmortem finding was an acute interstitial pneumonia, which was found in nearly all examined mink that died at the peak of the outbreaks. Acute alveolar damage was a consistent histopathological finding in mink that died with pneumonia. SARS-CoV-2 infections were confirmed by detection of viral RNA in throat swabs and by immunohistochemical detection of viral antigen in nasal conchae, trachea, and lung. Clinically, the outbreaks lasted for about 4 weeks but some animals were still polymerase chain reaction–positive for SARS-CoV-2 in throat swabs after clinical signs had disappeared. This is the first report of the clinical and pathological characteristics of SARS-CoV-2 outbreaks in mink farms. © The Author(s) 2020.","COVID-19; mink; pneumonia; respiratory disease; severe acute respiratory syndrome coronavirus 2; zoonoses",,,"Vet. Pathol.",Article,"Article in Press",Open Access,Scopus,2-s2.0-85087937563
"Ahmad T., Haroon, Dhama K., Sharun K., Khan F.M., Ahmed I., Tiwari R., Musa T.H., Khan M., Bonilla-Aldana D.K., Rodriguez-Morales A.J., Hui J.","57214283386;56497069600;6507396956;56297714300;57214884022;57213867910;55314856100;56116819000;57216576376;57217204705;8886801000;57214881151;","Biosafety and biosecurity approaches to restrain/contain and counter SARS-CoV-2/ COVID-19 pandemic: A rapid-review",2020,"Turkish Journal of Biology","44","Special issue 1",,"132","145",,,"10.3906/biy-2005-63","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086896835&doi=10.3906%2fbiy-2005-63&partnerID=40&md5=d99505effefd578eab0eee9497a7d65a","Emergence and reemergence of infectious diseases pose significant public health risks that are continuously haunting human civilization in the past several decades. Such emerging pathogens should be considered as a high threat to humans, animals, and environmental health. The year 2020 was welcomed by another significant virus from family Coronaviridae called severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) that caused the coronavirus disease 2019 (COVID-19). The disease was first reported in the city of Wuhan, Hubei province, China. Within a short time, this disease attained the status of the Public Health Emergency of International Concern. Presently, COVID-19 has spread to more than 150 countries, therefore, the World Health Organization (WHO) called it a pandemic. The Chinese government, along with WHO, other health agencies, and many nations, are monitoring the current situation closely to analyze the impact of SARS-CoV-2/COVID-19 on humans, animals, and environmental health. In the context of the current situation, biosafety and biosecurity measure that focus on One Health aspects of the disease outbreaks and the SARS-CoV-2 spread are of great importance to restrain this pathogen. Along with these efforts, standard precaution and control measures should also be taken at personal and community level to prevent the spreading of any contagion diseases, including COVID-19. Researchers are putting their very high efforts to develop suitable vaccines and therapeutics/drugs to combat COVID-19. This review aims to highlight the importance of biosafety, biosecurity, One Health approach, and focusing on recent developments and the ways forward to prevent and control COVID-19 in a useful way. © TÜBİTAK.","2019-nCoV; Biosafety & biosecurity; COVID-19; Current scenario; SARS-CoV-2",,,"Turk. J. Biol.",Review,"Final",Open Access,Scopus,2-s2.0-85086896835
"Zhang Y., Wang C., Han M., Ye J., Gao Y., Liu Z., He T., Li T., Xu M., Zhou L., Zou G., Lu M., Zhang Z.","57218388478;56571703400;57216320369;57216355627;57216181422;57210418873;57215841722;57218385109;57215845959;57218387389;57218386134;7402820975;57217022101;","Discrimination of False Negative Results in RT-PCR Detection of SARS-CoV-2 RNAs in Clinical Specimens by Using an Internal Reference",2020,"Virologica Sinica",,,,"","",,,"10.1007/s12250-020-00273-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089031755&doi=10.1007%2fs12250-020-00273-8&partnerID=40&md5=6e6eb322eb490f391f6c9a271520e2d4","Reverse transcription-polymerase chain reaction (RT-PCR) is an essential method for specific diagnosis of SARS-CoV-2 infection. Unfortunately, false negative test results are often reported. In this study, we attempted to determine the principal causes leading to false negative results of RT-PCR detection of SARS-CoV-2 RNAs in respiratory tract specimens. Multiple sputum and throat swab specimens from 161 confirmed COVID-19 patients were tested with a commercial fluorescent RT-PCR kit targeting the ORF1ab and N regions of SARS-CoV-2 genome. The RNA level of a cellular housekeeping gene ribonuclease P/MRP subunit p30 (RPP30) in these specimens was also assessed by RT-PCR. Data for a total of 1052 samples were retrospectively re-analyzed and a strong association between positive results in SARS-CoV-2 RNA tests and high level of RPP30 RNA in respiratory tract specimens was revealed. By using the ROC-AUC analysis, we identified Ct cutoff values for RPP30 RT-PCR which predicted false negative results for SARS-CoV-2 RT-PCR with high sensitivity (95.03%–95.26%) and specificity (83.72%–98.55%) for respective combination of specimen type and amplification reaction. Using these Ct cutoff values, false negative results could be reliably identified. Therefore, the presence of cellular materials, likely infected host cells, are essential for correct SARS-CoV-2 RNA detection by RT-PCR in patient specimens. RPP30 could serve as an indicator for cellular content, or a surrogate indicator for specimen quality. In addition, our results demonstrated that false negativity accounted for a vast majority of contradicting results in SARS-CoV-2 RNA test by RT-PCR. © 2020, Wuhan Institute of Virology, CAS.","COVID-19; False negative results; Internal reference; RT-PCR; SARS-CoV-2",,,"Virol. Sin.",Article,"Article in Press",,Scopus,2-s2.0-85089031755
"Tizaoui C.","6508380107;","Ozone: A Potential Oxidant for COVID-19 Virus (SARS-CoV-2)",2020,"Ozone: Science and Engineering",,,,"","",,,"10.1080/01919512.2020.1795614","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088578285&doi=10.1080%2f01919512.2020.1795614&partnerID=40&md5=0a28cf326f71f8f11a509f2111e6ae27","Currently, no medicine has demonstrated efficacy in treating the ongoing pandemic COVID-19 caused by SARS-CoV-2 virus. Being a potent oxidant, ozone is lethal against most bacteria and viruses found in water, or on surfaces and aerosols. Ozone has also been successfully used to treat several viral diseases such as Ebola and HIV Hepatitis B and C. Using molecular modeling, this study evaluated the reactivity of ozone toward representative key molecules in the structure of SARS-CoV-2. The results show that ozone is able to attack the proteins and lipids of the virus’s spikes and envelope, particularly the amino acids tryptophan, methionine and cysteine, and the fatty acids, arachidonic acid, linoleic acid, and oleic acid. Ozone also attacks the N-glycopeptides of the spike protein subunits 1 and 2, though at lower reactivity. Disruption of the structure of SARS-CoV-2 could inactivate the virus, suggesting that ozone could be an effective oxidant against COVID-19 virus. If incorrectly applied, ozone is toxic and contact with the respiratory tract must be avoided. © 2020 International Ozone Association.","coronavirus; COVID-19; Ozone; SARS-CoV-2; severe acute respiratory syndrome","Amino acids; Linoleic acid; Oxidants; Ozone; Proteins; Viruses; Arachidonic acids; Glycopeptides; Hepatitis B; Respiratory tract; Spike protein; Viral disease; Diseases",,"Ozone Sci. Eng.",Article,"Article in Press",Open Access,Scopus,2-s2.0-85088578285
"Kato F., Matsuyama S., Kawase M., Hishiki T., Katoh H., Takeda M.","35332607300;7201442043;25958099400;56342956300;40361144400;7403299731;","Antiviral activities of mycophenolic acid and IMD-0354 against SARS-CoV-2",2020,"Microbiology and Immunology",,,,"","",,,"10.1111/1348-0421.12828","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088361952&doi=10.1111%2f1348-0421.12828&partnerID=40&md5=363e2c765809be5b96776f8257755e57","In this study, the anti–severe acute respiratory syndrome coronavirus-2 (anti-SARS-CoV-2) activity of mycophenolic acid (MPA) and IMD-0354 was analyzed. These compounds were chosen based on their antiviral activities against other coronaviruses. Because they also inhibit dengue virus (DENV) infection, other anti-DENV compounds/drugs were also assessed. On SARS-CoV-2-infected VeroE6/TMPRSS2 monolayers, both MPA and IMD-0354, but not other anti-DENV compounds/drugs, showed significant anti-SARS-CoV-2 activity. Although MPA reduced the viral RNA level by only approximately 100-fold, its half maximal effective concentration was as low as 0.87 µ m, which is easily achievable at therapeutic doses of mycophenolate mofetil. MPA targets the coronaviral papain-like protease and an in-depth study on its mechanism of action would be useful in the development of novel anti-SARS-CoV-2 drugs. © 2020 The Societies and John Wiley & Sons Australia, Ltd","antiviral agents; IMD-0354; mycophenolic acid; SARS-CoV-2; VeroE6/TMPRSS2",,"32579258","Microbiol. Immunol.",Article,"Article in Press",Open Access,Scopus,2-s2.0-85088361952
"Romero A., Ramos E., López-Muñoz F., Gil-Martín E., Escames G., Reiter R.J.","56321052600;7102967863;20534769400;8282391000;6701603739;7402574751;","Coronavirus Disease 2019 (COVID-19) and Its Neuroinvasive Capacity: Is It Time for Melatonin?",2020,"Cellular and Molecular Neurobiology",,,,"","",,,"10.1007/s10571-020-00938-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089152396&doi=10.1007%2fs10571-020-00938-8&partnerID=40&md5=b55423e65923daefc27d15947c97adb7","The world faces an exceptional new public health concern caused by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), subsequently termed the coronavirus disease 2019 (COVID-19) by the World Health Organization (WHO). Although the clinical symptoms mostly have been characterized, the scientific community still doesn´t know how SARS-CoV-2 successfully reaches and spreads throughout the central nervous system (CNS) inducing brain damage. The recent detection of SARS-CoV-2 in the cerebrospinal fluid (CSF) and in frontal lobe sections from postmortem examination has confirmed the presence of the virus in neural tissue. This finding reveals a new direction in the search for a neurotherapeutic strategy in the COVID-19 patients with underlying diseases. Here, we discuss the COVID-19 outbreak in a neuroinvasiveness context and suggest the therapeutic use of high doses of melatonin, which may favorably modulate the immune response and neuroinflammation caused by SARS-CoV-2. However, clinical trials elucidating the efficacy of melatonin in the prevention and clinical management in the COVID-19 patients should be actively encouraged. © 2020, Springer Science+Business Media, LLC, part of Springer Nature.","Central nervous system; COVID-19; Melatonin; Neuroinvasion; Neuroprotection; SARS-CoV-2",,,"Cell. Mol. Neurobiol.",Review,"Article in Press",Open Access,Scopus,2-s2.0-85089152396
"Codo A.C., Davanzo G.G., Monteiro L.D.B., de Souza G.F., Muraro S.P., Virgilio-da-Silva J.V., Prodonoff J.S., Carregari V.C., de Biagi Junior C.A.O., Crunfli F., Jimenez Restrepo J.L., Vendramini P.H., Reis-de-Oliveira G., Bispo dos Santos K., Toledo-Teixeira D.A., Parise P.L., Martini M.C., Marques R.E., Carmo H.R., Borin A., Coimbra L.D., Boldrini V.O., Brunetti N.S., Vieira A.S., Mansour E., Ulaf R.G., Bernardes A.F., Nunes T.A., Ribeiro L.C., Palma A.C., Agrela M.V., Moretti M.L., Sposito A.C., Pereira F.B., Velloso L.A., Vinolo M.A.R., Damasio A., Proença-Módena J.L., Carvalho R.F., Mori M.A., Martins-de-Souza D., Nakaya H.I., Farias A.S., Moraes-Vieira P.M.","57195760105;57201084031;57208794505;57203949863;56430927200;57218195032;57214189077;37664726500;57214461081;52663129000;57218195278;55882063100;57191895726;57218195605;57210960198;57201026134;55618665400;57218194633;57217661773;57218195127;57218195652;57192892615;57218194363;57218194130;57218193415;57218194340;57212272884;57218192507;57218192915;57218193751;57218195565;7102633221;7003942962;57218193345;7004835587;16243020100;26634884900;6506776579;7103357081;57218195691;25621529400;36843586800;57218194139;36194118300;","Elevated Glucose Levels Favor SARS-CoV-2 Infection and Monocyte Response through a HIF-1α/Glycolysis-Dependent Axis",2020,"Cell Metabolism",,,,"","",,,"10.1016/j.cmet.2020.07.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088223490&doi=10.1016%2fj.cmet.2020.07.007&partnerID=40&md5=f963e58d47365204d0c98b9969eed132","COVID-19 can result in severe lung injury. It remained to be determined why diabetic individuals with uncontrolled glucose levels are more prone to develop the severe form of COVID-19. The molecular mechanism underlying SARS-CoV-2 infection and what determines the onset of the cytokine storm found in severe COVID-19 patients are unknown. Monocytes and macrophages are the most enriched immune cell types in the lungs of COVID-19 patients and appear to have a central role in the pathogenicity of the disease. These cells adapt their metabolism upon infection and become highly glycolytic, which facilitates SARS-CoV-2 replication. The infection triggers mitochondrial ROS production, which induces stabilization of hypoxia-inducible factor-1α (HIF-1α) and consequently promotes glycolysis. HIF-1α-induced changes in monocyte metabolism by SARS-CoV-2 infection directly inhibit T cell response and reduce epithelial cell survival. Targeting HIF-1ɑ may have great therapeutic potential for the development of novel drugs to treat COVID-19. Diabetic people with uncontrolled blood glucose levels have a greater risk to develop severe COVID-19 disease. Codo et al. show that elevated glucose levels and glycolysis promote SARS-CoV-2 (CoV-2) replication and cytokine production in monocytes through a mitochondrial ROS/hypoxia-inducible factor-1α dependent pathway, resulting in T cell dysfunction and epithelial cell death. © 2020 Elsevier Inc.","Covid-19; diabetes; glycolysis; HIF-1alpha; inflammation; interferon; metabolism; mitochondria; monocyte; SARS-CoV-2",,,"Cell Metab.",Article,"Article in Press",Open Access,Scopus,2-s2.0-85088223490
"Nguyen T., Bang D.D., Wolff A.","56433774000;7005864361;7102453853;","2019 Novel coronavirus disease (COVID-19): Paving the road for rapid detection and point-of-care diagnostics",2020,"Micromachines","11","3", 0306,"1","7",,31,"10.3390/MI11030306","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082822817&doi=10.3390%2fMI11030306&partnerID=40&md5=a706292d79c5a0d151b4591bea8b78f7","We believe a point-of-care (PoC) device for the rapid detection of the 2019 novel Coronavirus (SARS-CoV-2) is crucial and urgently needed. With this perspective, we give suggestions regarding a potential candidate for the rapid detection of the coronavirus disease 2019 (COVID-19), as well as factors for the preparedness and response to the outbreak of the COVID-19. © 2019 by the authors.","(Loop-mediated isothermal amplification) LAMP assay; (polymerase chain reaction) PCR; 2019 novel Coronavirus; COVID-19; Point-of-care detection; SARS-CoV-2; Wuhan","Diagnosis; Polymerase chain reaction; (polymerase chain reaction) PCR; Coronaviruses; COVID-19; Loop mediated isothermal amplifications; Point of care; SARS-CoV-2; Wuhan; Diseases",,"Micromachines",Article,"Final",Open Access,Scopus,2-s2.0-85082822817
"Wang M., Fu A., Hu B., Tong Y., Liu R., Liu Z., Gu J., Xiang B., Liu J., Jiang W., Shen G., Zhao W., Men D., Deng Z., Yu L., Wei W., Li Y., Liu T.","55618240100;55784752700;55908560200;23991673000;57196840363;57217424960;57217425694;57217423094;57217424223;57217425096;57217424641;57198599178;26644433400;57217424581;57217422249;36814747300;57201341008;14522874800;","Nanopore Targeted Sequencing for the Accurate and Comprehensive Detection of SARS-CoV-2 and Other Respiratory Viruses",2020,"Small","16","32", 2002169,"","",,,"10.1002/smll.202002169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087216973&doi=10.1002%2fsmll.202002169&partnerID=40&md5=b99f233af2ab90c88348e5e92d3277d7","The ongoing global novel coronavirus pneumonia COVID-19 outbreak has engendered numerous cases of infection and death. COVID-19 diagnosis relies upon nucleic acid detection; however, currently recommended methods exhibit high false-negative rates and are unable to identify other respiratory virus infections, thereby resulting in patient misdiagnosis and impeding epidemic containment. Combining the advantages of targeted amplification and long-read, real-time nanopore sequencing, herein, nanopore targeted sequencing (NTS) is developed to detect SARS-CoV-2 and other respiratory viruses simultaneously within 6–10 h, with a limit of detection of ten standard plasmid copies per reaction. Compared with its specificity for five common respiratory viruses, the specificity of NTS for SARS-CoV-2 reaches 100%. Parallel testing with approved real-time reverse transcription-polymerase chain reaction kits for SARS-CoV-2 and NTS using 61 nucleic acid samples from suspected COVID-19 cases show that NTS identifies more infected patients (22/61) as positive, while also effectively monitoring for mutated nucleic acid sequences, categorizing types of SARS-CoV-2, and detecting other respiratory viruses in the test sample. NTS is thus suitable for COVID-19 diagnosis; moreover, this platform can be further extended for diagnosing other viruses and pathogens. © 2020 The Authors. Published by WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim","COVID-19; nanopore sequencing; respiratory virus; SARS-CoV-2; targeted amplification","Biomolecules; Diagnosis; Diseases; Nanopores; Polymerase chain reaction; Viruses; Coronaviruses; False negative rate; Infected patients; Limit of detection; Nucleic acid detection; Parallel testing; Reverse transcription-polymerase chain reaction; Virus infection; Nucleic acid sequences",,"Small",Article,"Final",Open Access,Scopus,2-s2.0-85087216973
"Lednicky J.A., Shankar S.N., Elbadry M.A., Gibson J.C., Alam M.M., Stephenson C.J., Eiguren-Fernandez A., Glenn Morris J., Mavian C.N., Salemi M., Clugston J.R., Wu C.-Y.","6701315850;57217222583;55538715200;57217221841;57207567432;57217668623;57203593260;57216593819;26027976600;7004151299;21742136200;57216594789;","Collection of SARS-CoV-2 virus from the air of a clinic within a university student health care center and analyses of the viral genomic sequence",2020,"Aerosol and Air Quality Research","20","6",,"1167","1171",,3,"10.4209/aaqr.2020.05.0202","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086299982&doi=10.4209%2faaqr.2020.05.0202&partnerID=40&md5=c0aa24ea3a6b2d5363b6bfe2ccbf6503","The progression of COVID-19 worldwide can be tracked by identifying mutations within the genomic sequence of SARS-CoV-2 that occur as a function of time. Such efforts currently rely on sequencing the genome of SARS-CoV-2 in patient specimens (direct sequencing) or of virus isolated from patient specimens in cell cultures. A pilot SARS-CoV-2 air sampling study conducted at a clinic within a university student health care center detected the virus vRNA, with an estimated concentration of 0.87 virus genomes L–1 air. To determine whether the virus detected was viable (‘live’), attempts were made to isolate the virus in cell cultures. Virus-induced cytopathic effects (CPE) were observed within two days post-inoculation of Vero E6 cells with collection media from air samples; however, rtRT-PCR tests for SARS-CoV-2 vRNA from cell culture were negative. Instead, three other fast-growing human respiratory viruses were isolated and subsequently identified, illustrating the challenge in isolating SARS-CoV-2 when multiple viruses are present in a test sample. The complete SAR-CoV-2 genomic sequence was nevertheless determined by Sanger sequencing and most closely resembles SARS-CoV-2 genomes previously described in Georgia, USA. Results of this study illustrate the feasibility of tracking progression of the COVID-19 pandemic using environmental aerosol samples instead of human specimens. Collection of a positive sample from a distance more than 2 m away from the nearest patient traffic implies the virus was in an aerosol. © The Author(s).","Aerosol; Air sampling; COVID-19","Aerosols; Cell culture; Genes; Health care; Viruses; Cytopathic effect; Direct sequencing; Environmental aerosols; Function of time; Genomic sequence; Post inoculation; Sanger sequencing; University students; Diseases; air sampling; genomics; health care; student; university sector; virus; Georgia; United States; SARS coronavirus",,"Aerosol Air Qual. Res.",Article,"Final",Open Access,Scopus,2-s2.0-85086299982
"Alves D., Curvello R., Henderson E., Kesarwani V., Walker J.A., Leguizamon S.C., McLiesh H., Raghuwanshi V.S., Samadian H., Wood E.M., McQuilten Z.K., Graham M., Wieringa M., Korman T.M., Scott T.F., Banaszak Holl M.M., Garnier G., Corrie S.R.","57218338090;57207779729;57218339251;57211113459;57202288327;56670365300;55948485400;45661572900;57218338264;7403120470;21743190300;8839892700;57218343741;7004725568;57218180573;55663785800;24073193000;36542048400;","Rapid Gel Card Agglutination Assays for Serological Analysis following SARS-CoV-2 Infection in Humans",2020,"ACS Sensors",,,,"","",,,"10.1021/acssensors.0c01050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088866149&doi=10.1021%2facssensors.0c01050&partnerID=40&md5=210385dacfd24296a3250456ba127526","High-throughput and rapid serology assays to detect the antibody response specific to severe acute respiratory syndrome-coronavirus-2 (SARS-CoV-2) in human blood samples are urgently required to improve our understanding of the effects of COVID-19 across the world. Short-term applications include rapid case identification and contact tracing to limit viral spread, while population screening to determine the extent of viral infection across communities is a longer-term need. Assays developed to address these needs should match the ASSURED criteria. We have identified agglutination tests based on the commonly employed blood typing methods as a viable option. These blood typing tests are employed in hospitals worldwide, are high-throughput, fast (10-30 min), and automated in most cases. Herein, we describe the application of agglutination assays to SARS-CoV-2 serology testing by combining column agglutination testing with peptide-antibody bioconjugates, which facilitate red cell cross-linking only in the presence of plasma containing antibodies against SARS-CoV-2. This simple, rapid, and easily scalable approach has immediate application in SARS-CoV-2 serological testing and is a useful platform for assay development beyond the COVID-19 pandemic. © 2020 American Chemical Society.","antibody; bioconjugate; clinical samples; column agglutination test; COVID-19; peptide; SARS-CoV-2; serology","Antibodies; Antigen-antibody reactions; Bacteria; Blood; Agglutination tests; Antibody response; Assay development; Contact tracing; Human blood samples; Scalable approach; Severe acute respiratory syndrome coronavirus; Viral infections; Diseases",,"ACS Sensors",Article,"Article in Press",Open Access,Scopus,2-s2.0-85088866149
"Blanco-Suárez A., Pérez-Jové P., Escribano-Castillejo N., Ballestero-Tellez M.","57215200761;57164048300;57217359063;56798373800;","Retrospective search of SARS-CoV-2 in respiratory samples in Vallès Occidental (Barcelona, Spain) before the first case was reported [Búsqueda retrospectiva del SARS-CoV-2 en muestras respiratorias en el Vallès Occidental (Barcelona, España) antes de que se notificara el primer caso]",2020,"Journal of Cleaner Production",,,,"","",,,"10.1016/j.eimc.2020.05.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087117433&doi=10.1016%2fj.eimc.2020.05.019&partnerID=40&md5=098a1cca9625dd21eca2522ba7b69050",[No abstract available],,,,"J. Clean. Prod.",Letter,"Article in Press",Open Access,Scopus,2-s2.0-85087117433
"Aboubakr H.A., Sharafeldin T.A., Goyal S.M.","55888663300;55949874200;7202441793;","Stability of SARS-CoV-2 and other coronaviruses in the environment and on common touch surfaces and the influence of climatic conditions: A review",2020,"Transboundary and Emerging Diseases",,,,"","",,,"10.1111/tbed.13707","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087832419&doi=10.1111%2ftbed.13707&partnerID=40&md5=f0808495b66a3ecdd933684b8bab0e90","Although the unprecedented efforts the world has been taking to control the spread of the human coronavirus disease (COVID-19) and its causative aetiology [severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)], the number of confirmed cases has been increasing drastically. Therefore, there is an urgent need for devising more efficient preventive measures, to limit the spread of the infection until an effective treatment or vaccine is available. The preventive measures depend mainly on the understanding of the transmission routes of this virus, its environmental stability, and its persistence on common touch surfaces. Due to the very limited knowledge about SARS-CoV-2, we can speculate its stability in the light of previous studies conducted on other human and animal coronaviruses. In this review, we present the available data on the stability of coronaviruses (CoVs), including SARS-CoV-2, from previous reports to help understand its environmental survival. According to available data, possible airborne transmission of SARS-CoV-2 has been suggested. SARS-CoV-2 and other human and animal CoVs have remarkably short persistence on copper, latex and surfaces with low porosity as compared to other surfaces like stainless steel, plastics, glass and highly porous fabrics. It has also been reported that SARS-CoV-2 is associated with diarrhoea and that it is shed in the faeces of COVID-19 patients. Some CoVs show persistence in human excrement, sewage and waters for a few days. These findings suggest a possible risk of faecal–oral, foodborne and waterborne transmission of SARS-CoV-2 in developing countries that often use sewage-polluted waters in irrigation and have poor water treatment systems. CoVs survive longer in the environment at lower temperatures and lower relative humidity. It has been suggested that large numbers of COVID-19 cases are associated with cold and dry climates in temperate regions of the world and that seasonality of the virus spread is suspected. © 2020 Blackwell Verlag GmbH","animal coronaviruses; common touch surfaces; COVID-19; environmental conditions; fomites; human coronaviruses; inanimate surfaces; persistence; SARS-CoV-2; stability; survivability; virus survival",,"32603505","Transboundary Emer. Dis.",Review,"Article in Press",Open Access,Scopus,2-s2.0-85087832419
"Xu J., Lazartigues E.","57194383046;6602637417;","Expression of ACE2 in Human Neurons Supports the Neuro-Invasive Potential of COVID-19 Virus",2020,"Cellular and Molecular Neurobiology",,,,"","",,,"10.1007/s10571-020-00915-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087460990&doi=10.1007%2fs10571-020-00915-1&partnerID=40&md5=02f9a1e577ba02bda299a92aca15e359","The recent outbreak of 2019 coronavirus disease (COVID-19), caused by a novel coronavirus, has now spread quickly worldwide. Like the severe acute respiratory syndrome coronavirus (SARS-CoV), this novel type of coronavirus, SARS-CoV-2, has been demonstrated to utilize angiotensin-converting enzyme 2 (ACE2) as an entry point to the cells. There is a growing body of reports indicating that COVID-19 patients, especially those in severe condition, exhibit neurological symptoms, thus supporting the possibility that SARS-CoV-2 could infect and damage neurons within the central nervous system in humans. Using human pluripotent stem cells-derived neurons, here we show the expression of ACE2 in human neurons via immunocytochemistry. From this perspective, we elaborate on the idea that the neuro-invasive potential of SARS-CoV-2 should be considered as a possible contributory factor, as well as a therapeutic target, for the severe respiratory symptoms in critical COVID-19 cases. © 2020, Springer Science+Business Media, LLC, part of Springer Nature.","ACE2; Central nervous system; COVID-19; Neurons; SARS-CoV-2",,,"Cell. Mol. Neurobiol.",Article,"Article in Press",Open Access,Scopus,2-s2.0-85087460990
"Wu Z.-G., Zheng H.-Y., Gu J., Li F., Lv R.-L., Deng Y.-Y., Xu W.-Z., Tong Y.-Q.","55363602700;47461785700;57218196581;57214075563;57218400549;57217306081;55276844500;23991673000;","Effects of Different Temperature and Time Durations of Virus Inactivation on Results of Real-time Fluorescence PCR Testing of COVID-19 Viruses",2020,"Current Medical Science",,,,"","",,,"10.1007/s11596-020-2224-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089088657&doi=10.1007%2fs11596-020-2224-y&partnerID=40&md5=bf27bce65e05eec35387748151407fb8","The novel Coronavirus SARS-CoV-2 caused an outbreak of pneumonia in Wuhan, Hubei province of China in January 2020. This study aims to investigate the effects of different temperature and time durations of virus inactivation on the results of PCR testing for SARS-CoV-2. Twelve patients at the Renmin Hospital of Wuhan University suspected of being infected with SARS-CoV-2 were selected on February 13, 2020 and throat swabs were taken. The swabs were stored at room temperature (20–25°C), then divided into aliquots and subjected to different temperature for different periods in order to inactivate the viruses (56°C for 30, 45, 60 min; 65, 70, 80°C for 10, 15, 20 min). Control aliquots were stored at room temperature for 60 min. Then all aliquots were tested in a real-time fluorescence PCR using primers against SARS-CoV-2. Regardless of inactivation temperature and time, 7 of 12 cases (58.3%) tested were positive for SARS-CoV-2 by PCR, and cycle threshold values were similar. These results suggest that virus inactivation parameters exert minimal influence on PCR test results. Inactivation at 65°C for 10 min may be sufficient to ensure safe, reliable testing. © 2020, Huazhong University of Science and Technology.","COVID-19; real-time fluorescence PCR; SARS-CoV-2; throat swabs",,,"Curr. Med. Sci.",Article,"Article in Press",Open Access,Scopus,2-s2.0-85089088657
