"Devi A., Chaitanya N.S.N.","57204968837;57216941976;","In silico designing of multi-epitope vaccine construct against human coronavirus infections",2020,"Journal of Biomolecular Structure and Dynamics",,,,"","",,,"10.1080/07391102.2020.1804460","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089252508&doi=10.1080%2f07391102.2020.1804460&partnerID=40&md5=ecf900022d812ae1ca67cb1939c20496","Single stranded RNA viruses were known to cause variety of diseases since many years and are gaining much importance due to pandemic after the identification of a novel corona virus (severe acute respiratory syndrome-coronavirus (SARS-CoV-2)). Seven coronaviruses (CoVs) are known to infect humans and they are OC43 CoV, NL63 CoV, HKU1 CoV, Middle East respiratory syndrome, SARS CoV, and SARS CoV-2. Virus replication weakens the immune system of host thereby altering T-cell count and much of interferon response. Although no vaccine or therapeutic treatment has been approved till now for CoV infection, trials of vaccine against SARS CoV-2 are in progress. One of the epitopes used for vaccine production is of the spike protein on the surface of virus. The work focuses on designing of multi-epitope vaccine construct for treatment of seven human CoV infections using the epitopes present on the spike protein of human CoVs. To address this, immuno-informatics techniques have been employed to design multi-epitope vaccine construct. B- and T-cell epitopes of the spike proteins have been predicted and designed into a multi-epitope vaccine construct. The tertiary structure of the vaccine construct along with the adjuvant has been modelled and the physiochemical properties have been predicted. The multi-epitope vaccine construct has antigenic and non-allergenic property. After validation, refinement and disulphide engineering of the vaccine construct, molecular docking with toll-like receptors (TLRs) have been performed. Molecular dynamics simulation in aqueous environment predicted that the vaccine-TLRs complexes were stable. The vaccine construct is predicted to be able to trigger primary immune response in silico. Communicated by Ramaswamy H. Sarma. © 2020 Informa UK Limited, trading as Taylor & Francis Group.","Coronavirus; epitope; spike protein; toll-like receptor; vaccine",,,"J. Biomol. Struct. Dyn.",Article,"Article in Press",,Scopus,2-s2.0-85089252508
"Panfili F.M., Roversi M., D’Argenio P., Rossi P., Cappa M., Fintini D.","57217201084;57216158559;57205596851;57197200439;7005522789;8981335600;","Possible role of vitamin D in Covid-19 infection in pediatric population",2020,"Journal of Endocrinological Investigation",,,,"","",,2,"10.1007/s40618-020-01327-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086710645&doi=10.1007%2fs40618-020-01327-0&partnerID=40&md5=3a36db03f41846e8b75471c252eb0c29","Purpose: Covid-19 is a pandemic of unprecedented proportion, whose understanding and management is still under way. In the emergency setting new or available therapies to contrast the spread of COVID-19 are urgently needed. Elderly males, especially those affected by previous diseases or with comorbidities, are more prone to develop interstitial pneumonia that can deteriorate evolving to ARDS (acute respiratory distress syndrome) that require hospitalization in Intensive Care Units (ICUs). Even children and young patients are not spared by SARS-CoV 2 infection, yet they seem to develop a milder form of disease. In this setting the immunomodulatory role of Vitamin D, should be further investigated. Methods: We reviewed the literature about the immunomodulatory role of Vitamin D collecting data from the databases Medline and Embase. Results: Vitamin D proved to interact both with the innate immune system, by activating Toll-like receptors (TLRs) or increasing the levels of cathelicidins and β-defensins, and adaptive immune system, by reducing immunoglobulin secretion by plasma cells and pro-inflammatory cytokines production, thus modulating T cells function. Promising results have been extensively described as regards the supplementation of vitamin D in respiratory tract infections, autoimmune diseases and even pulmonary fibrosis. Conclusions: In this review, we suggest that vitamin D supplementation might play a role in the prevention and/or treatment to SARS-CoV-2 infection disease, by modulating the immune response to the virus both in the adult and pediatric population. © 2020, Italian Society of Endocrinology (SIE).","Covid19; Immunity; Pediatric; Pneumonia; SarsCov2; Vitamin D",,"32557271","J. Endocrinol. Invest.",Review,"Article in Press",Open Access,Scopus,2-s2.0-85086710645
"Cicco S., Cicco G., Racanelli V., Vacca A.","23488047800;57218337367;6602717674;55507442800;","Neutrophil Extracellular Traps (NETs) and Damage-Associated Molecular Patterns (DAMPs): Two Potential Targets for COVID-19 Treatment",2020,"Mediators of Inflammation","2020",, 7527953,"","",,,"10.1155/2020/7527953","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088851846&doi=10.1155%2f2020%2f7527953&partnerID=40&md5=f89822764b1894690b20c54a3ed48324","COVID-19 is a pandemic disease caused by the new coronavirus SARS-CoV-2 that mostly affects the respiratory system. The consequent inflammation is not able to clear viruses. The persistent excessive inflammatory response can build up a clinical picture that is very difficult to manage and potentially fatal. Modulating the immune response plays a key role in fighting the disease. One of the main defence systems is the activation of neutrophils that release neutrophil extracellular traps (NETs) under the stimulus of autophagy. Various molecules can induce NETosis and autophagy; some potent activators are damage-associated molecular patterns (DAMPs) and, in particular, the high-mobility group box 1 (HMGB1). This molecule is released by damaged lung cells and can induce a robust innate immunity response. The increase in HMGB1 and NETosis could lead to sustained inflammation due to SARS-CoV-2 infection. Therefore, blocking these molecules might be useful in COVID-19 treatment and should be further studied in the context of targeted therapy. © 2020 Sebastiano Cicco et al.",,"anakinra; biological factor; chloroquine; cytokine receptor antagonist; damage associated molecular pattern; eculizumab; heparin; hydroxychloroquine; interferon; interleukin 6; interleukin 6 receptor; remdesivir; steroid; tocilizumab; unclassified drug; alarmin; high mobility group B1 protein; HMGB1 protein, human; IL6 protein, human; interleukin 6; autophagy (cellular); clinical trial (topic); convalescent plasma; coronavirus disease 2019; drug targeting; extracellular trap; human; hyperbaric oxygen therapy; immunity; inflammation; lung disease; meta analysis (topic); nonhuman; plasma; respiratory virus; Review; Severe acute respiratory syndrome coronavirus 2; steroid therapy; systematic review (topic); viral respiratory tract infection; virus; virus infection; autophagy; Betacoronavirus; Coronavirus infection; drug effect; extracellular trap; immunology; lung; pandemic; pathology; virus pneumonia; Alarmins; Autophagy; Betacoronavirus; Coronavirus Infections; Extracellular Traps; HMGB1 Protein; Host Microbial Interactions; Humans; Interleukin-6; Lung; Pandemics; Pneumonia, Viral","32724296","Mediators Inflamm.",Review,"Final",Open Access,Scopus,2-s2.0-85088851846
"Zhang L., Han C., Zhang S., Duan C., Shang H., Bai T., Hou X.","56562609800;57217987157;57217053692;57217058580;57217990120;7101922692;57210061408;","Diarrhea and altered inflammatory cytokine pattern in severe coronavirus disease 2019: Impact on disease course and in-hospital mortality",2020,"Journal of Gastroenterology and Hepatology (Australia)",,,,"","",,1,"10.1111/jgh.15166","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087798147&doi=10.1111%2fjgh.15166&partnerID=40&md5=78c1d6bb28b2e4e6623574989edc74e7","Background and Aim: Dynamic changes of immunocyte subsets and inflammatory profiles in coronavirus disease 2019 (COVID-19) patients with gastrointestinal symptoms were undetermined. Methods: A single-center retrospective analysis of 409 severe, hospitalized COVID-19 patients from 20 January to 29 February 2020 was performed. The longitudinal characteristics of immune inflammatory cytokines in patients with/without diarrhea were analyzed. The relations of diarrhea and immuno-inflammatory factors with illness course and clinical outcomes were further explored. Results: Diarrhea was more common and more serious with longer duration (4.9 ± 1.5 vs 4.2 ± 1.5 days, P = 0.039) and higher frequency (5.5 ± 2.1 vs 4.0 ± 2.0 times/day, P = 0.001) in deceased patients than in the survivors. Also, diarrhea patients were more inclined to develop multi-organ damage: survivors have longer illness course (media 41.0 vs 36.0 days, P = 0.052) and hospital stays (media 27.0 vs 23.0 days, P = 0.041), and the deceased patients had higher mortality (33.0% vs 22.6%, P = 0.045) and earlier death (media 20.0 vs 25.0 days, P = 0.038). Progressively, neutrophilia and lymphopenia, especially the declined CD8+ T cells, were demonstrated in diarrhea patients relative to the non-diarrhea cases. The inflammatory cytokines including IL-6, IL-10, and TNF-α were intensively increased in patients with diarrhea. The multivariable logistic analysis showed longer duration of diarrhea (P = 0.036), higher neutrophil counts (P = 0.011), and lower lymphocyte counts (P &lt; 0.001) were independent risk factors of in-hospital death. The proportional hazards model indicated that longer duration of diarrhea (P = 0.002), higher frequency of diarrhea (P = 0.058), higher neutrophil counts (P = 0.001), lower lymphocyte counts (P = 0.035), and decreased proportion of CD8+ T cells (P &lt; 0.001) were independently associated with longer illness course of the survivors. Conclusions: Diarrhea patients were more likely to present with neutrophilia, lymphopenia, and cytokine storm and to develop multi-organ damage. The inflammatory patterns were independent factors associated with illness course of the survivors and in-hospital death of severe COVID-19. © 2020 Journal of Gastroenterology and Hepatology Foundation and John Wiley & Sons Australia, Ltd","Coronavirus disease 2019; Diarrhea; Digestive system; Immuno-inflammatory; SARS-CoV-2",,"32602128","J. Gastroenterol. Hepatol.",Article,"Article in Press",,Scopus,2-s2.0-85087798147
"Tantisattamo E., Reddy U.G., Duong D.K., Ferrey A.J., Ichii H., Dafoe D.C., Kalantar-Zadeh K.","55539739600;56829015900;57218283495;57200687724;57207547051;7006521441;55674577400;","Hyponatremia: A possible immuno-neuroendocrine interface with COVID-19 in a kidney transplant recipient",2020,"Transplant Infectious Disease",,,,"","",,2,"10.1111/tid.13355","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088561847&doi=10.1111%2ftid.13355&partnerID=40&md5=653094b70c366cbb3482210aa1d7caf2","There is fast-emerging, cumulative clinical data on coronavirus disease 2019 (COVID-19) in kidney transplant recipients. Although respiratory tract symptoms are often the initial presentation among kidney transplant recipients who contract COVID-19, other clinical features which may indicate underlying SARS-CoV-2-related inflammation, such as gastrointestinal symptoms, are not uncommon. Hyponatremia can develop and may reflect underlying inflammation. Interferon-6 is an important pro-inflammatory cytokine involved in the pathogenesis of severe COVID-19 complications and may play a role in the inappropriately higher secretion of antidiuretic hormone leading to hyponatremia. This pathway is the so-called immuno-neuroendocrine interface. Hyponatremia in COVID-19 has been reported in a few case series of non-kidney transplant patients and only one reported kidney transplant recipient. However, the clinical course and prognostic value of hyponatremia in this population are not described in detail. We report a kidney transplant recipient who was infected with COVID-19 and exhibited severe hyponatremia secondary to the syndrome of inappropriate antidiuretic hormone secretion. Hyponatremia is one of the clinical presentations of COVID-19, although less common, and may occur more frequently in kidney transplant recipients. Thus, the possible underlying immuno-neuroendocrine relationship related to the inflammatory process of COVID-19 leading to hyponatremia and its prognostic value are reviewed. © 2020 Wiley Periodicals LLC","coronavirus disease 2019; COVID-19; gastrointestinal symptoms; gut-lung axis; immuno-neuroendocrine interface; kidney transplantation",,"32510756","Transplant Infect. Dis.",Article,"Article in Press",,Scopus,2-s2.0-85088561847
"Pinky, Gupta S., Krishnakumar V., Sharma Y., Dinda A.K., Mohanty S.","57202494969;57211862465;57218095763;57211905306;57202471917;57203030715;","Mesenchymal Stem Cell Derived Exosomes: a Nano Platform for Therapeutics and Drug Delivery in Combating COVID-19",2020,"Stem Cell Reviews and Reports",,,,"","",,,"10.1007/s12015-020-10002-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087884411&doi=10.1007%2fs12015-020-10002-z&partnerID=40&md5=ff07dad04f4bd4c38250a3ade3a0b3f9","The recent pandemic situation transpired due to coronavirus novel strain SARS-CoV-2 has become a global concern. This human coronavirus (HCov-19) has put the world on high alert as the numbers of confirmed cases are continuously increasing. The world is now fighting against this deadly virus and is leaving no stone unturned to find effective treatments through testing of various available drugs, including those effective against flu, malaria, etc. With an urgent need for the development of potential strategies, two recent studies from China using Mesenchymal Stem Cells (MSCs) to treat COVID-19 pneumonia have shed some light on a potential cure for the COVID-19 infected patients. However, MSCs, despite being used in various other clinical trials have always been questioned for their tendency to aggregate or form clumps in the injured or disease microenvironment. It has also been reported in various studies that exosomes secreted by these MSCs, contribute towards the cell’s biological and therapeutic efficacy. There have been reports evaluating the safety and feasibility of these exosomes in various lung diseases, thereby proposing them as a cell-free therapeutic agent. Also, attractive features like cell targeting, low-immunogenicity, safety, and high biocompatibility distinguish these exosomes from other synthetic nano-vesicles and thus potentiate their role as a drug delivery nano-platform. Building upon these observations, herein, efforts are made to give an overview of stem cell-derived exosomes as an appealing therapeutic agent and drug delivery nano-carrier. In this review, we briefly recapitulate the recent evidence and developments in understanding exosomes as a promising candidate for novel nano-intervention in the current pandemic scenario. Furthermore, this review will highlight and discuss mechanistic role of exosomes to combat severe lung pathological conditions. We have also attempted to dwell into the nano-formulation of exosomes for its better applicability, storage, and stability thereby conferring them as off the shelf therapeutic. © 2020, Springer Science+Business Media, LLC, part of Springer Nature.","Drug delivery; Immuno-modulation; Lung diseases; Nano-formulation; Therapeutics",,,"Stem Cell Rev. Rep.",Review,"Article in Press",Open Access,Scopus,2-s2.0-85087884411
"Scavone C., Brusco S., Bertini M., Sportiello L., Rafaniello C., Zoccoli A., Berrino L., Racagni G., Rossi F., Capuano A.","56355315600;57203839962;57203097563;25825644600;39561458500;35605291700;7005130765;7101723849;7401756603;7003885772;","Current pharmacological treatments for COVID-19: what’s next?",2020,"British Journal of Pharmacology",,,,"","",,17,"10.1111/bph.15072","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617570&doi=10.1111%2fbph.15072&partnerID=40&md5=d807f16d402be59de236135f8bcd88db","Starting from December 2019 the novel SARS-Cov-2 has spread all over the world, being recognized as the causing agent of COVID-19. Since nowadays no specific drug therapies neither vaccines are available for the treatment of COVID-19, drug repositioning may offer a strategy to efficiently control the clinical course of the disease and the spread of the outbreak. In this paper we aim to describe the main pharmacological properties, including data on mechanism of action, safety concerns and drug-drug interactions, of drugs currently administered in patients with COVID-19, focusing on antivirals and drugs with immune-modulatory and/or anti-inflammatory properties. Where available, data from clinical trials involving patients with COVID-19 were reported. Several studies have been registered worldwide and a number of drugs were repurposed to face the new health emergency of COVID-19. For many of these drugs, including lopinavir/ritonavir, remdesivir, favipiravir and tocilizumab, preliminary clinical trials seem to support their benefit in improving patients’ clinical conditions. However, adequate clinical trials are necessary to reach any firm conclusion on the efficacy and safety profiles of these compounds. Even though drug repurposing is necessary, it requires caution. Too many drugs that are currently tested in patients with COVID-19 have peculiar safety profiles. In conclusion, while waiting for the development of effective preventive measures, such as vaccines, many clinical trials on drugs belonging to different therapeutic classes are currently underway. It is conceivable that very soon their results will help us in defining the best way to treat COVID-19 and reducing its symptoms and complications. This article is protected by copyright. All rights reserved.","anti-inflammatory agents; antivirals; clinical practice; clinical research; COVID-19; immuno-modulatory agents; literature review; pharmacological treatments",,"32329520","Br. J. Pharmacol.",Article,"Article in Press",Open Access,Scopus,2-s2.0-85084617570
"Volpert V., Banerjee M., D'Onofrio A., Lipniacki T., Petrovskii S., Tran V.C.","7006567033;25924168700;57192306571;6602991074;7004253077;57216565094;","Coronavirus - Scientific insights and societal aspects",2020,"Mathematical Modelling of Natural Phenomena","15",, E2,"","",,2,"10.1051/mmnp/2020010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083892621&doi=10.1051%2fmmnp%2f2020010&partnerID=40&md5=8f52e14a7b83fa4a275a67c2b05e00a7","In December 2019, the first case of infection with a new virus COVID-19 (SARS-CoV-2), named coronavirus, was reported in the city of Wuhan, China. At that time, almost nobody paid any attention to it. The new pathogen, however, fast proved to be extremely infectious and dangerous, resulting in about 3-5% mortality. Over the few months that followed, coronavirus has spread over entire world. At the end of March, the total number of infections is fast approaching the psychological threshold of one million, resulting so far in tens of thousands of deaths. Due to the high number of lives already lost and the virus high potential for further spread, and due to its huge overall impact on the economies and societies, it is widely admitted that coronavirus poses the biggest challenge to the humanity after the second World war. The COVID-19 epidemic is provoking numerous questions at all levels. It also shows that modern society is extremely vulnerable and unprepared to such events. A wide scientific and public discussion becomes urgent. Some possible directions of this discussion are suggested in this article. © The authors. Published by EDP Sciences, 2020.","COVID-19; Crisis management; Epidemic progression; Mathematical models; Open questions","Military operations; Viruses; Coronaviruses; High potential; Second World War; Wuhan , China; Diseases",,"Math. Model. Nat. Phenom.",Article,"Final",Open Access,Scopus,2-s2.0-85083892621
"Laureano A.F.S., Riboldi M.","57217589759;35220432000;","The different tests for the diagnosis of covid-19-a review in Brazil so far",2020,"Jornal Brasileiro de Reproducao Assistida","24","3",,"340","346",,,"10.5935/1518-0557.20200046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087380967&doi=10.5935%2f1518-0557.20200046&partnerID=40&md5=07c7a94737cc8113b9a2fec726f9482f","SARS-CoV-2 is a novel virus from the coronavirus family that emerged in the end of December 2019 in Wuhan, China. The virus is now widespread and causing the current pandemic of COVID-19, a highly pathogenic viral pneumonia, commonly presented with fever and cough, which frequently lead to lower respiratory tract disease with poor clinical outcomes associated with older age and underlying health conditions. Supportive care for patients is typically the standard protocol because no specific effective antiviral therapies have been identified so far. The current outbreak is challenging governments and health authorities all over the world. In here we present a comparison among the current diagnostic tools and kits being used to test Brazilian population. © 2020, Sociedade Brasileira de Reproducao Assistida. All rights reserved.","COVID-19; Diagnostic tool; ELISA; Immunochromatography; PCR","gold nanoparticle; immobilized antibody; immunoglobulin G antibody; immunoglobulin M antibody; antibody detection; antiviral therapy; blood sampling; Brazil; Brazilian; clinical outcome; coronavirus disease 2019; diagnostic test; enzyme linked immunosorbent assay; human; immunoaffinity chromatography; multiplex reverse transcription polymerase chain reaction; nonhuman; nucleic acid amplification; pandemic; point of care testing; polymerase chain reaction; radioimmunoassay; real time polymerase chain reaction; reverse transcription polymerase chain reaction; Review; sensitivity and specificity; sequence analysis; Severe acute respiratory syndrome coronavirus 2; virus diagnosis; virus pneumonia","32491306","J. Bras. Reproducao Assistida",Review,"Final",Open Access,Scopus,2-s2.0-85087380967
"Hu Q., Zhong Z., Xiong Y., Ye S., Wang Y., Ye Q.","56965989100;57218457191;57216132781;55241893600;57217393410;7202764681;","Management of immunosuppression in kidney transplant recipients with COVID-19 pneumonia: A summary of 41 confirmed cases reported worldwide",2020,"Transplant Infectious Disease",,,,"","",,,"10.1111/tid.13425","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089260462&doi=10.1111%2ftid.13425&partnerID=40&md5=5e1670fc50edfdf22fd56e8a65da693f","There is no consensus on immunosuppression management for kidney transplant recipients (KTRs) with SARS-CoV-2 pneumonia. Therefore, we conducted a search in English database from October 2019 to July 2020 and extracted data from cases with treatment details worldwide, and total of 41 recipients with a median age of 50 years were enrolled in this study. Most of them were males (75.8%). The most common presenting symptoms were fever (80.5%), cough (63.4%), and fatigue (41.5%). Patients were classified into three catalogs according to severity of pneumonia: 17 (41.5%) were mild, 15 (36.6%) severe, and 9 (21.9%) critical disease. Laboratory tests revealed that serum creatinine of critical patients was significantly higher than that of mild or severe patients. 68.3% received oxygen support; all patients received antiviral therapy, and 15 (36.6%) recipients were additionally treated with intravenous immunoglobulin and interferon-α. 19.5% of patients maintained immunosuppressive therapy; 36.6% suspended antimetabolite; and 43.9% only treated with corticosteroid. Six (14.6%) patients died (severe: 2, critical: 4); high creatinine with low lymphocyte count was the biggest challenge of immunosuppression management. In all, it is necessary to pay close attention to renal function and lymphocyte count in KTRs infected with COVID-19 and choose appropriate medication programs according to the specific situations. © 2020 Wiley Periodicals LLC","COVID-19; immunosuppression management; kidney transplant recipient",,"32702153","Transplant Infect. Dis.",Article,"Article in Press",Open Access,Scopus,2-s2.0-85089260462
"Jeyaraman M., Gulati A., Anudeep T.C., Shetty D.U., Latha S., Ajay S.S., Jain R., Santosh M.","57216926503;57216922508;57216919866;57216919559;57216918576;57216924865;57216917636;57216923886;","Vitamin-d: An immune shield against ncovid-19",2020,"International Journal of Current Research and Review","12","9",,"19","25",,,"10.31782/IJCRR.2020.12095","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085297551&doi=10.31782%2fIJCRR.2020.12095&partnerID=40&md5=955e141f66eaac117e01183fbe959798","Presently the world is battling a deadly pandemic without any effective licenced drugs or biologics to vanquish SARS-CoV-2. The experience of managing the past viral aetiological outbreaks has been extrapolated to nCOVID-19, yet its effectiveness is uncertain. This connotation invokes a potential insight to focus upon those elements and etiquettes which are an integral part of our life and expound for nCOVID-19 treatment. This further impels us to consider our food as a time-tested medicine. In a study, a decrease in Vitamin-D levels accounted for the bovine coronavirus infection in calves. Interestingly it paves the way for exploring the role of Vitamin-D as an accessible ‘magic bullet’ against nCOVID-19. Currently, its metabolism and immunomodulatory characterization are well-established. In fact, the studies have described an inverse relationship between Vitamin-D level and respiratory infections. This further substantiates for understanding its shielding effect against nCOVID-19. Few researchers have recommended dosage of Vitamin-D intake among adult and high-risk individuals including front-liners. However, the enforcement of this potent nutritional ergogenic calls for dose rationalisation with due effectivity and safety based on large randomized controlled trials. © 2020, Radiance Research Academy. All rights reserved.","Coronavirus; Immunomodulator; Magic Bullet; NCOVID-19; Vitamin D",,,"Intern. J. Cur. Res. Rev.",Article,"Final",Open Access,Scopus,2-s2.0-85085297551
"Hochstetter A.","56524480300;","Lab-on-a-chip technologies for the single cell level: Separation, analysis, and diagnostics",2020,"Micromachines","11","5", 468,"","",,,"10.3390/MI11050468","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084748923&doi=10.3390%2fMI11050468&partnerID=40&md5=aa8419c42887e7d4c868798636160522","In the last three decades, microfluidics and its applications have been on an exponential rise, including approaches to isolate rare cells and diagnose diseases on the single-cell level. The techniques mentioned herein have already had significant impacts in our lives, from in-the-field diagnosis of disease and parasitic infections, through home fertility tests, to uncovering the interactions between SARS-CoV-2 and their host cells. This review gives an overview of the field in general and the most notable developments of the last five years, in three parts: 1. What can we detect? 2. Which detection technologies are used in which setting? 3. How do these techniques work? Finally, this review discusses potentials, shortfalls, and an outlook on future developments, especially in respect to the funding landscape and the field-application of these chips. © 2020 by the authors.","Biomedical engineering; Cancer; Diagnostics; Infectious diseases; Microfluidics; Parasites; Point-of-care; Single cell level","Diseases; Detection technology; Diagnose disease; Field application; Host cells; ITS applications; Lab-on-a-chip technology; Parasitic infections; Single-cell level; Diagnosis",,"Micromachines",Review,"Final",Open Access,Scopus,2-s2.0-85084748923
"Goldstein D.A., Ratain M.J., Saltz L.B.","57216739496;7102652794;7005254080;","Weight-Based Dosing of Pembrolizumab Every 6 Weeks in the Time of COVID-19",2020,"JAMA Oncology",,,,"","",,1,"10.1001/jamaoncol.2020.2493","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085762124&doi=10.1001%2fjamaoncol.2020.2493&partnerID=40&md5=dc6ed0880ead6ac95fcfff5a666db2c4",[No abstract available],,,"32459313","JAMA Oncol.",Note,"Article in Press",Open Access,Scopus,2-s2.0-85085762124
"Rabbitt L., Slattery E.","57199075756;16305550000;","Vitamin d and covid-19: A note of caution",2020,"Irish Medical Journal","113","5", P82,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085600150&partnerID=40&md5=cfa70214e58fdac116d703bc0ccb5d98",[No abstract available],,"alpha tocopherol; vitamin D; cancer risk; coronavirus disease 2019; diet supplementation; human; immune system; immunonutrition; incidence; Letter; micronutrient intake; mortality; otitis media; prostate cancer; randomized controlled trial (topic); respiratory tract infection; risk reduction; selenium intake; vitamin D deficiency; vitamin supplementation; Betacoronavirus; Coronavirus infection; pandemic; virus pneumonia; Betacoronavirus; Coronavirus Infections; Humans; Pandemics; Pneumonia, Viral; Vitamin D","32603574","Ir. Med. J.",Letter,"Final",,Scopus,2-s2.0-85085600150
"Zhong L.L.D., Lam W.C., Yang W., Chan K.W., Sze S.C.W., Miao J., Yung K.K.L., Bian Z., Wong V.T.","57218173489;57203166356;57218175422;54879476100;57218173514;57218175005;57218173970;55509878300;57211752605;","Potential Targets for Treatment of Coronavirus Disease 2019 (COVID-19): A Review of Qing-Fei-Pai-Du-Tang and Its Major Herbs",2020,"The American journal of Chinese medicine","48","5",,"1051","1071",,,"10.1142/S0192415X20500512","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088155901&doi=10.1142%2fS0192415X20500512&partnerID=40&md5=21c924e4f7f38f5c6d95263a60ee676f","COVID-19 has been declared a pandemic by WHO on March 11, 2020. No specific treatment and vaccine with documented safety and efficacy for the disease have been established. Hence it is of utmost importance to identify more therapeutics such as Chinese medicine formulae to meet the urgent need. Qing Fei Pai Du Tang (QFPDT), a Chinese medicine formula consisting of 21 herbs from five classical formulae has been reported to be efficacious on COVID-19 in 10 provinces in mainland China. QFPDT could prevent the progression from mild cases and shorten the average duration of symptoms and hospital stay. It has been recommended in the 6th and 7th versions of Clinical Practice Guideline on COVID-19 in China. The basic scientific studies, supported by network pharmacology, on the possible therapeutic targets of QFPDT and its constituent herbs including Ephedra sinica, Bupleurum chinense, Pogostemon cablin, Cinnamomum cassia, Scutellaria baicalensis were reviewed. The anti-oxidation, immuno-modulation and antiviral mechanisms through different pathways were collated. Two clusters of actions identified were cytokine storm prevention and angiotensin converting enzyme 2 (ACE2) receptor binding regulation. The multi-target mechanisms of QFPDT for treating viral infection in general and COVID-19 in particular were validated. While large scale clinical studies on QFPDT are being conducted in China, one should use real world data for exploration of integrative treatment with inclusion of pharmacokinetic, pharmacodynamic and herb-drug interaction studies.","Bupleurum chinense; Cinnamomum cassia; Coronavirus; Ephedra sinica; Glycyrrhiza uralensis; Pogostemon cablin; QFPDT; Scutellaria baicalensis; Therapeutic Targets","antivirus agent; herbaceous agent; animal; Betacoronavirus; China; Chinese medicine; Coronavirus infection; drug effect; history; human; literature; pandemic; physiology; virology; virus pneumonia; Animals; Antiviral Agents; Betacoronavirus; China; Coronavirus Infections; Drugs, Chinese Herbal; History, Ancient; Humans; Medicine in Literature; Medicine, Chinese Traditional; Pandemics; Pneumonia, Viral","32668969","Am. J. Chin. Med.",Article,"Final",,Scopus,2-s2.0-85088155901
"Carta M.G., Romano F., Orrù G.","7006714673;7102736129;6603502746;","The true challenges of the COVID-19 epidemics: The need for essential levels of care for all",2020,"Open Respiratory Medicine Journal","14","1",,"8","9",,2,"10.2174/1874306402014010008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083451092&doi=10.2174%2f1874306402014010008&partnerID=40&md5=9ec28345130e4c8ca743ba11f83aa6fc",[No abstract available],,"awareness; coronavirus disease 2019; disease predisposition; Editorial; epidemic; health care; health service; human; low income country; medical information; morbidity; mortality; personalized medicine; priority journal; prognosis",,"Open Respir. Med. J.",Editorial,"Final",Open Access,Scopus,2-s2.0-85083451092
"Lim J., Lee J.","57218175580;36644393300;","Current laboratory diagnosis of coronavirus disease 2019",2020,"Korean Journal of Internal Medicine","35","4",,"741","748",,,"10.3904/KJIM.2020.257","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088156555&doi=10.3904%2fKJIM.2020.257&partnerID=40&md5=ccb5cca6e90967419a118428453c9b6c","Coronavirus disease 2019 (COVID-19) emerged in December 2019 in Wuhan, China; it has since caused a pandemic, with more than 10,000 confirmed cases (> 800,000 tests) in Korea as of May 2020. Real-time reverse transcription polymerase chain reaction (RT-PCR) is currently the most commonly used method for the diagnosis of COVID-19 worldwide. The Korean Society for Laboratory Medicine and Korea Centers for Disease Prevention and Control regularly update the guidelines for COVID-19 diagnosis. Emergency use authorization for some laboratory diagnostic kits has been granted, enabling the timely diagnosis and treatment of COVID-19, and the isolation of infected patients. Due to the collective efforts of the government, medical professionals, local authorities, and the public, Korea’s response to the COVID-19 outbreak has been accepted widely as a model. Here, we summarize the currently available laboratory tests for COVID-19 diagnosis. Although RT-PCR tests are used widely to confirm COVID-19, antibody tests could provide information about immune responses to the virus. © 2020 The Korean Association of Internal Medicine.","Coronavirus; COVID-19; Diagnosis; Real-time reverse transcription polymerase chain reaction; Serology","antidepressant agent; dopamine 1 receptor; fluoxetine; serotonin; Betacoronavirus; China; Coronavirinae; Coronavirus infection; dentate gyrus; human; laboratory technique; pandemic; South Korea; virus pneumonia; Antidepressive Agents; Betacoronavirus; China; Clinical Laboratory Techniques; Coronavirus; Coronavirus Infections; Dentate Gyrus; Fluoxetine; Humans; Pandemics; Pneumonia, Viral; Receptors, Dopamine D1; Republic of Korea; Serotonin","32668512","Korean J. Intern. Med.",Review,"Final",Open Access,Scopus,2-s2.0-85088156555
